queue_kind,project_id,test_case_id,priority,issue_type,status,run_id,manifest_path,metrics_path,evidence
concrete_case,mlx_dots_tts,clone_3s_en,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_dots,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_dots/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_dots/metrics.csv,run=low_score_full_retest_20260718_dots; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,clone_3s_en,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,clone_en_same,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,clone_vi_same,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,clone_zh_same,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,control_emotion_angry,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,control_emotion_happy,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,control_emotion_prompt_en,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,control_emotion_sad,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,control_style_transfer,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,control_token_laugh,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,control_whisper_style,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,core_ar_names,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,core_de_instruction,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,core_en_numbers,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,core_es_question,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,core_fr_long_sentence,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,core_hi_amount,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,core_ja_reading,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,core_ko_customer,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,core_vi_reading,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,core_zh_en_codeswitch,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,core_zh_numbers,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,scenema_clone_tarkin_en,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,scenema_polyglot_obama_es,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,stress_long_en,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,voxcpm2_song_en_pop,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,voxcpm2_song_zh_female,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,xling_en_to_ja,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,xling_en_to_zh,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_higgs_audio,xling_zh_to_en,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_higgs,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_higgs/metrics.csv,run=low_score_full_retest_20260718_higgs; fail_flags=ok; metric_failures=
concrete_case,mlx_indextts2,clone_3s_en,P1,performance_slow,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_indextts,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/metrics.csv,run=low_score_full_retest_20260718_indextts; fail_flags=ok; metric_failures=
concrete_case,mlx_indextts2,clone_en_same,P1,performance_slow,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_indextts,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/metrics.csv,run=low_score_full_retest_20260718_indextts; fail_flags=ok; metric_failures=
concrete_case,mlx_indextts2,clone_vi_same,P1,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_indextts_vi,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts_vi/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts_vi/metrics.csv,run=low_score_full_retest_20260718_indextts_vi; fail_flags=ok; metric_failures=
concrete_case,mlx_indextts2,clone_zh_same,P1,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_indextts,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/metrics.csv,run=low_score_full_retest_20260718_indextts; fail_flags=ok; metric_failures=
concrete_case,mlx_indextts2,control_duration_10s,P1,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_indextts,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/metrics.csv,run=low_score_full_retest_20260718_indextts; fail_flags=ok; metric_failures=
concrete_case,mlx_indextts2,control_duration_20s,P1,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_indextts,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/metrics.csv,run=low_score_full_retest_20260718_indextts; fail_flags=ok; metric_failures=
concrete_case,mlx_indextts2,control_duration_3s,P1,performance_slow,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_indextts,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/metrics.csv,run=low_score_full_retest_20260718_indextts; fail_flags=ok; metric_failures=
concrete_case,mlx_indextts2,control_emotion_angry,P1,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_indextts,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/metrics.csv,run=low_score_full_retest_20260718_indextts; fail_flags=ok; metric_failures=
concrete_case,mlx_indextts2,control_emotion_happy,P1,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_indextts,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/metrics.csv,run=low_score_full_retest_20260718_indextts; fail_flags=ok; metric_failures=
concrete_case,mlx_indextts2,control_emotion_sad,P1,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_indextts,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/metrics.csv,run=low_score_full_retest_20260718_indextts; fail_flags=ok; metric_failures=
concrete_case,mlx_indextts2,core_en_numbers,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_indextts,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/metrics.csv,run=low_score_full_retest_20260718_indextts; fail_flags=ok; metric_failures=
concrete_case,mlx_indextts2,core_vi_reading,P1,performance_slow,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_indextts_vi,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts_vi/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts_vi/metrics.csv,run=low_score_full_retest_20260718_indextts_vi; fail_flags=ok; metric_failures=
concrete_case,mlx_indextts2,core_zh_en_codeswitch,P1,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_indextts,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/metrics.csv,run=low_score_full_retest_20260718_indextts; fail_flags=ok; metric_failures=
concrete_case,mlx_indextts2,core_zh_numbers,P1,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_indextts,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/metrics.csv,run=low_score_full_retest_20260718_indextts; fail_flags=ok; metric_failures=
concrete_case,mlx_indextts2,scenema_clone_tarkin_en,P1,performance_slow,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_indextts,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/metrics.csv,run=low_score_full_retest_20260718_indextts; fail_flags=ok; metric_failures=
concrete_case,mlx_indextts2,scenema_longform_en,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_indextts,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/metrics.csv,run=low_score_full_retest_20260718_indextts; fail_flags=ok; metric_failures=
concrete_case,mlx_indextts2,stress_long_en,P2,axis_case_quality_low,rescored_qwen3_asr_0_6b,low_score_full_retest_20260718_indextts,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/manifest.csv,/Users/vanch/tts-test-project/results/low_score_full_retest_20260718_indextts/metrics.csv,run=low_score_full_retest_20260718_indextts; fail_flags=ok; metric_failures=
